cal_file,date,camera_make,camera_model,camera_serial,lens_make,lens_model,lens_serial,focal,lr_dist,tb_dist,llur_dist,ullr_dist,mlx,mly,mrx,mry,mtx,mty,mbx,mby,llx,lly,urx,ury,ulx,uly,lrx,lry
Report_212_13_146-03.pdf,1976-06-21,Fairchild,T-11,,Bausch and Lomb,Metrogon,KF241,152.09,237.26,235.41,,,,,,,,,,,,,,,,,,
Report_212_13_188584.pdf,1967-10-24,Zeiss,RMK 15/23,2110,Zeiss,Pleogon,9832,152.63,226.02,226.0,,,,,,,,,,,,,,,,,,
Report_212_13_191056-1.pdf,1967-01-16,Fairchild,KC-1,53-060,Bausch and Lomb,Planigon,XF6759,153.39,238.05,235.07,,,,,,,,,,,,,,,,,,
Report_212_13_191056-2.pdf,1967-01-16,Fairchild,KC-1,53-066,Bausch and Lomb,Planigon,XF6808,152.57,238.02,235.06,,,,,,,,,,,,,,,,,,
Report_212_13_191141.pdf,1967-01-26,Park,,86,Goerz,Planigon,1020,,223.39,223.45,,,,,,,,,,,,,,,,,,
Report_212_13_191254-1.pdf,1967-02-21,Park,,88,Bausch and Lomb,Cartogon,JZ1481,152.54,222.93,223.18,,,,,,,,,,,,,,,,,,
Report_212_13_191254-2.pdf,1967-02-21,Park,,89,Bausch and Lomb,Cartogon,JZ1490,152.3,222.98,223.16,,,,,,,,,,,,,,,,,,
Report_212_13_191438-1.pdf,1967-03-01,Wild Heerbrugg,RC8,316,Wild,Aviogon,316,152.68,,,299.82,299.81,,,,,,,,,,,,,,,,
Report_212_13_191681.pdf,1967-03-27,WAC,,WAC-12-2,American Optical,Metrogon,74,301.34,222.33,221.97,,,,,,,,,,,,,,,,,,
Report_212_13_191814.pdf,1967-04-12,Aero/View,Type 800,67-01,Goerz,Aerotar,757032,210.26,222.25,222.2,,,,,,,,,,,,,,,,,,
Report_212_13_191999.pdf,1967-04-24,Aero/View,Type 800,63806,Goerz,Aerotar,757631,210.62,222.51,222.48,,,,,,,,,,,,,,,,,,
Report_212_13_192181.pdf,1967-05-05,Fairchild,T-11,54-001,Bausch and Lomb,Planigon,XF6762,152.12,237.93,234.96,,,,,,,,,,,,,,,,,,
Report_212_13_192203-1.pdf,1967-05-15,Wild Heerbrugg,RC8,,Wild,Aviogon,Ag346,152.68,,,299.81,299.82,,,,,,,,,,,,,,,,
Report_212_13_192374.pdf,1967-06-14,Zeiss,RMK A 15/23,21227,Zeiss,Pleogon A,98189,152.45,226.0,226.02,,,,,,,,,,,,,,,,,,
Report_212_13_192416.pdf,1967-06-02,Aero/View,Type 800,67-02,Goerz,Aerotar,756704,209.73,,,,,,,,,,,,,,,,,,,,
Report_212_13_192778.pdf,1967-07-07,Aero/View,Type 800,67-02,Goerz,Aerotar,756704,209.73,,,,,,,,,,,,,,,,,,,,
Report_212_13_192879.pdf,1967-07-31,Fairchild,T-11,,Bausch and Lomb,Metrogon,DF5221,154.14,237.85,235.08,,,,,,,,,,,,,,,,,,
Report_212_13_192900.pdf,1967-07-31,Aero/View,Type 800,67-02,Goerz,Aerotar,756708,209.73,,,,,,,,,,,,,,,,,,,,
Report_212_13_193178.pdf,1967-08-19,Wild Heerbrugg,RC8,,Wild,Aviogon,Ag343,152.77,,,299.82,299.82,,,,,,,,,,,,,,,,
Report_212_13_193309.pdf,1967-09-18,Zeiss,RMK A 30/23,110400,Zeiss,Topar A,110408,305.48,225.87,225.89,,,,,,,,,,,,,,,,,,
Report_212_13_194383.pdf,1968-02-06,Park,,54,Bausch and Lomb,Cartogon,JZ1492,152.96,223.4,223.45,,,,,,,,,,,,,,,,,,
Report_212_13_194595.pdf,1968-02-13,Zeiss,RMK 15/23,2127,Zeiss,Pleogon,9839,153.22,225.95,225.94,,,,,,,,,,,,,,,,,,
Report_212_13_194845.pdf,1968-03-25,Airagon,,,Goerz,Aerotar,757830,210.25,222.38,222.57,,,,,,,,,,,,,,,,,,
Report_212_13_194861.pdf,1968-05-21,Zeiss,RMK 15/23,2115,Zeiss,Pleogon,9838,152.94,226.05,225.96,297.05,296.97,,,,,,,,,,,,,,,,
Report_212_13_195020.pdf,1968-04-02,Fairchild,F-225,238,Goerz,Aerotar,768295,210.02,217.08,217.17,,,,,,,,,,,,,,,,,,
Report_212_13_195036.pdf,1968-04-01,Park,,70,Goerz,Aerotar,793712,212.02,222.44,222.79,,,,,,,,,,,,,,,,,,
Report_212_13_195190.pdf,1968-04-23,Zeiss,RMK A 15/23,21155,Zeiss,Pleogon A,98149,152.56,226.07,226.07,,,,,,,,,,,,,,,,,,
Report_212_13_195195.pdf,1968-04-22,Wild Heerbrugg,RC8,898,Wild,Universal Aviogon,UAg339,152.74,,,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_195205.pdf,1968-04-12,Aero/View,Type 800,67-02,Goerz,Aerotar,757633,210.33,222.34,222.36,,,,,,,,,,,,,,,,,,
Report_212_13_195316.pdf,1968-04-30,Park,,87,Goerz,Planigon,1160,151.18,222.8,223.19,,,,,,,,,,,,,,,,,,
Report_212_13_195389.pdf,1968-05-13,Fairchild,KC-1A,53-104,Bausch and Lomb,Planigon,XF6761,152.23,237.8,235.03,,,,,,,,,,,,,,,,,,
Report_212_13_195536.pdf,1968-05-23,Wild Heerbrugg,RC8,361,Wild,Universal Aviogon,UAg361,152.75,,,299.81,299.8,,,,,,,,,,,,,,,,
Report_212_13_195624-1.pdf,1968-05-28,Zeiss,RMK A 15/23,21129,Zeiss,Pleogon A,98129,152.38,226.03,226.02,,,,,,,,,,,,,,,,,,
Report_212_13_195624-2.pdf,1968-05-28,Zeiss,RMK A 15/23,21129,Zeiss,Pleogon A,98129,152.41,226.03,226.02,,,,,,,,,,,,,,,,,,
Report_212_13_195991.pdf,1968-07-18,Fairchild,T-12,,Goerz,Planigon,127,151.56,238.32,235.53,,,,,,,,,,,,,,,,,,
Report_212_13_196200-1.pdf,1968-08-01,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.15,220.0,220.0,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_196210-1.pdf,1968-07-25,Wild Heerbrugg,RC8,245,Wild,Universal Aviogon,UAg245,152.22,,,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_196348.pdf,1968-09-18,Wild Heerbrugg,RC8,905,Wild,Aviogon,Ag362,152.57,,,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_196367.pdf,1968-10-24,Park,,100,Wild,Aviogon,Ag209,152.64,223.08,223.03,,,,,,,,,,,,,,,,,,
Report_212_13_196422-1.pdf,1968-10-11,Park,,85,Bausch and Lomb,Cartogon,JZ1500,152.58,223.58,223.35,,,,,,,,,,,,,,,,,,
Report_212_13_196422-2.pdf,1968-10-14,Park,,86,Goerz,Planigon,1020,151.76,223.43,223.44,,,,,,,,,,,,,,,,,,
Report_212_13_196422-3.pdf,1968-10-23,Park,,74,Goerz,Aerotar,791670,209.43,222.83,222.69,,,,,,,,,,,,,,,,,,
Report_212_13_196423-1.pdf,1968-09-04,Wild Heerbrugg,RC8,433,Wild,Aviogon,Ag159,152.19,220.0,220.0,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_196423-3.pdf,1968-09-04,Wild Heerbrugg,RC8,434,Wild,Aviogon,Ag161,152.24,220.0,220.0,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_196572.pdf,1968-09-25,Zeiss,RMK A 15/23,21175,Zeiss,Pleogon A,98155,152.61,226.04,226.06,,,,,,,,,,,,,,,,,,
Report_212_13_196589.pdf,1968-09-17,Aero/View,Type 800,63803,Goerz,Aerotar,757623,209.8,222.44,222.32,,,,,,,,,,,,,,,,,,
Report_212_13_196766-1.pdf,1968-10-16,Wild Heerbrugg,RC5,314,Wild,Aviogon,Ag85,152.36,,,299.83,299.82,,,,,,,,,,,,,,,,
Report_212_13_196927.pdf,1968-10-31,Zeiss,RMK A 15/23,21224,Zeiss,Pleogon A,98183,152.45,226.0,226.01,,,,,,,,,,,,,,,,,,
Report_212_13_196971-1.pdf,1969-06-24,Park,,85,Bausch and Lomb,Cartogon,JZ1500,,,,,,,,,,,,,,,,,,,,,
Report_212_13_197108.pdf,1968-11-06,Park,,67,Bausch and Lomb,Cartogon,JZ1493,151.83,223.29,223.17,,,,,,,,,,,,,,,,,,
Report_212_13_197210.pdf,1968-12-04,Fairchild,T-12,,Goerz,Planigon Type II,180,151.11,238.13,235.14,327.19,327.33,,,,,,,,,,,,,,,,
Report_212_13_197553.pdf,1969-01-22,Wild Heerbrugg,RC8,15,Wild,Universal Aviogon,UAg366,152.34,,,299.81,299.83,,,,,,,,,,,,,,,,
Report_212_13_197849.pdf,1969-10-13,Zeiss,RMK 15/23,2115,Zeiss,Pleogon,9838,152.74,226.04,226.04,296.23,294.78,,,,,,,,,,,,,,,,
Report_212_13_197859.pdf,1969-02-24,Fairchild,T-11,54-023,Goerz,Planigon,527,152.66,237.9,235.03,,,,,,,,,,,,,,,,,,
Report_212_13_197969.pdf,1969-02-27,Park,,100,Wild,Aviogon,Ag209,,,,,,,,,,,,,,,,,,,,,
Report_212_13_198076-1.pdf,1969-03-14,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.99,219.99,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_198076-2.pdf,1969-03-21,,,WAC-12-2,American Optical,Metrogon,74,302.81,222.33,222.02,,,,,,,,,,,,,,,,,,
Report_212_13_198253.pdf,1969-04-08,Zeiss,RMK A 15/23,20201,Zeiss,Toparon,98301,209.94,226.0,226.0,295.2,295.5,,,,,,,,,,,,,,,,
Report_212_13_198416.pdf,1969-04-17,Wild Heerbrugg,RC8,908,Wild,Universal Aviogon,UAg385,151.94,,,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_198456.pdf,1969-04-24,Wild Heerbrugg,RC8,933,Wild,Universal Aviogon,UAg413,152.56,,,299.82,299.83,,,,,,,,,,,,,,,,
Report_212_13_198457.pdf,1969-05-05,Aero/View,Type 800,63809,Goerz,Aerotar,757630,209.54,222.32,222.31,,,,,,,,,,,,,,,,,,
Report_212_13_198804.pdf,1969-06-03,Fairchild,K-3B (modified),AC-25-30,Goerz,Aerotar,757838,209.66,222.3,222.02,,,,,,,,,,,,,,,,,,
Report_212_13_199312-1.pdf,1969-08-12,Park,,79,Goerz,Aerotar,760839,210.85,223.01,223.06,,,,,,,,,,,,,,,,,,
Report_212_13_199312-2.pdf,1969-08-18,Park,,88,Bausch and Lomb,Cartogon,JZ1481,152.52,222.87,223.07,,,,,,,,,,,,,,,,,,
Report_212_13_199325.pdf,1969-08-14,Fairchild,T-11,54-020,Bausch and Lomb,Planigon,RF80,152.91,237.93,235.1,,,,,,,,,,,,,,,,,,
Report_212_13_199455-1.pdf,1969-10-08,Zeiss,RMK 15/23,2112,Zeiss,Pleogon,9835,152.82,226.03,226.04,295.38,295.45,,,,,,,,,,,,,,,,
Report_212_13_199490-1.pdf,1969-08-25,Park,,91,Goerz,Aerotar,774555,210.45,222.73,222.87,,,,,,,,,,,,,,,,,,
Report_212_13_199490-2.pdf,1969-09-05,Park,,90,Goerz,Aerotar,774557,210.1,222.79,222.84,,,,,,,,,,,,,,,,,,
Report_212_13_199631-1.pdf,1969-09-10,Park,,72,Goerz,Aerotar,774556,210.98,222.86,222.58,,,,,,,,,,,,,,,,,,
Report_212_13_199631-2.pdf,1969-09-16,Park,,78,Goerz,Aerotar,760818,211.29,222.74,222.83,,,,,,,,,,,,,,,,,,
Report_212_13_199745.pdf,1969-09-19,Park,,84,Goerz,Aerotar,808290,209.89,222.84,222.84,,,,,,,,,,,,,,,,,,
Report_212_13_199791.pdf,1969-09-25,Wild Heerbrugg,RC8,609,Wild,Universal Aviogon,UAg51,152.31,,,299.8,299.83,,,,,,,,,,,,,,,,
Report_212_13_199843.pdf,1969-10-08,Park,,75,Goerz,Aerotar,808289,209.4,222.85,222.83,,,,,,,,,,,,,,,,,,
Report_212_13_200029.pdf,1969-10-23,Park,,77,Goerz,Aerotar,757829,209.93,223.02,223.18,,,,,,,,,,,,,,,,,,
Report_212_13_200284-1.pdf,1969-11-25,Park,,85,Bausch and Lomb,Cartogon,JZ1500,152.57,223.54,223.29,,,,,,,,,,,,,,,,,,
Report_212_13_200284-2.pdf,1969-12-04,Park,,71,Goerz,Aerotar,774554,210.95,222.61,222.79,,,,,,,,,,,,,,,,,,
Report_212_13_200284-3.pdf,1969-12-12,Park,,76,Goerz,Aerotar,808288,209.43,222.95,223.18,,,,,,,,,,,,,,,,,,
Report_212_13_200319.pdf,1969-12-09,Wild Heerbrugg,RC8,1035,Wild,Universal Aviogon,UAg421,152.66,219.99,219.99,299.81,299.8,,,,,,,,,,,,,,,,
Report_212_13_200644.pdf,1970-01-21,Zeiss,RMK A 15/23,20209,Zeiss,Toparon,98310,208.19,226.01,226.01,294.85,294.85,,,,,,,,,,,,,,,,
Report_212_13_200819-1.pdf,1970-02-26,Zeiss,RMK A 15/23,21188,Zeiss,Pleogon A,98164,152.45,226.05,226.02,,,,,,,,,,,,,,,,,,
Report_212_13_200819-2.pdf,1970-04-06,WAC,,WAC-12-4,Bausch and Lomb,Metrogon,JF395,304.37,222.27,222.05,,,,,,,,,,,,,,,,,,
Report_212_13_201193-1.pdf,1970-03-26,Aero/View,Type 800,67-01,Goerz,Aerotar,757032,210.24,222.28,222.22,,,,,,,,,,,,,,,,,,
Report_212_13_201193-2.pdf,1970-03-26,Aero/View,Type 800,67-02,Goerz,Aerotar,757633,210.35,222.35,222.37,,,,,,,,,,,,,,,,,,
Report_212_13_201193-3.pdf,1970-03-26,Aero/View,Type 800,63803,Goerz,Aerotar,757623,209.8,222.37,222.28,,,,,,,,,,,,,,,,,,
Report_212_13_201211.pdf,1970-04-15,Airagon,,H348-4,Goerz,Planigon,235,150.86,222.49,222.19,,,,,,,,,,,,,,,,,,
Report_212_13_201218.pdf,1970-03-31,Aero/View,Type 800,63802,Goerz,Aerotar,757628,209.32,222.31,222.34,,,,,,,,,,,,,,,,,,
Report_212_13_201231-1.pdf,1970-04-15,Aero/View,Type 800,,Goerz,Aerotar,757631,209.45,222.49,222.43,,,,,,,,,,,,,,,,,,
Report_212_13_201262-2.pdf,1970-04-17,Wild Heerbrugg,RC8,,Wild,Universal Aviogon,UAg373,151.91,,,299.81,299.83,,,,,,,,,,,,,,,,
Report_212_13_201283.pdf,1970-06-09,Park,,92,Goerz,Aerotar,791669,210.68,223.21,223.33,,,,,,,,,,,,,,,,,,
Report_212_13_201361.pdf,1970-04-28,Zeiss,RMK A 15/23,115736,Zeiss,Toparon,116222,208.18,226.01,226.0,294.09,294.09,,,,,,,,,,,,,,,,
Report_212_13_201414.pdf,1970-05-05,Wild Heerbrugg,RC8,261,Wild,Universal Aviogon,UAg346,152.68,,,299.81,299.82,,,,,,,,,,,,,,,,
Report_212_13_201613.pdf,1970-05-27,Zeiss,RMK A 21/23,20207,Zeiss,Toparon,98307,208.1,225.98,226.03,,,,,,,,,,,,,,,,,,
Report_212_13_201614.pdf,1970-06-01,Wild Heerbrugg,RC8,1056,Wild,Universal Aviogon,UAg433,152.29,220.0,219.99,299.83,299.81,,,,,,,,,,,,,,,,
Report_212_13_CGS.pdf,1967-06-08,Wild Heerbrugg,RC8,,Wild,Aviogon,Ag271,152.21,220.0,220.01,299.81,299.81,,,,,,,,,,,,,,,,
Report_212_13_G38771.pdf,1967-10-07,Fairchild,KC-1,309,Goerz,Planigon,309,152.66,238.41,235.1,,,,,,,,,,,,,,,,,,
Report_212_13_G39075.pdf,1968-01-31,Fairchild,KC-1,53-074,Bausch and Lomb,Planigon,XF6708,151.14,237.94,234.99,,,,,,,,,,,,,,,,,,
Report_212_13_G39316.pdf,1968-05-02,Wild Heerbrugg,RC8,899,Wild,Universal Aviogon,UAg371,152.15,,,299.82,299.81,,,,,,,,,,,,,,,,
Report_212_13_G39344.pdf,1968-05-16,Wild Heerbrugg,RC8,484,Wild,Aviogon,Ag173,152.13,,,299.82,299.81,,,,,,,,,,,,,,,,
Report_212_13_G39484.pdf,1968-07-08,Fairchild,KC-4,65-1001,Perkin-Elmer,Geocon I,799648F,152.062,226.554,226.958,321.197,321.376,,,,,,,,,,,,,,,,
Report_212_13_G39595.pdf,1968-08-19,Fairchild,KC-4,63-1001,Perkin-Elmer,Geocon I,799648F,152.062,226.552,226.967,321.199,321.386,,,,,,,,,,,,,,,,
Report_212_13_G40034.pdf,1968-12-17,Fairchild,KC-1,52-107,Goerz,Planigon,120,151.75,237.67,234.91,,,,,,,,,,,,,,,,,,
Report_212_13_G40531.pdf,1969-07-02,Park,,87,Goerz,Planigon II,1160,151.19,222.81,223.14,,,,,,,,,,,,,,,,,,
Report_212_13_G40759.pdf,1968-12-17,Wild Heerbrugg,RC8,608,Wild,Universal Aviogon,UAg274,152.33,,,299.83,299.81,,,,,,,,,,,,,,,,
Report_212_13_G40810.pdf,1970-02-16,Park,,87,Goerz,Planigon II,1160,151.18,222.8,223.17,,,,,,,,,,,,,,,,,,
Report_232_05_202502.pdf,1970-09-24,Aero/View,Type 800,63808,Goerz,Aerotar,757029,209.73,222.31,222.41,,,,,,,,,,,,,,,,,,
Report_232_05_202513.pdf,1970-10-05,Zeiss,RMK A 15/23,21155,Zeiss,Pleogon A,98149,152.56,226.04,226.05,294.38,294.46,,,,,,,,,,,,,,,,
Report_232_05_202762.pdf,1970-10-28,Wild Heerbrugg,RC8,828,Wild,Universal Aviogon,UAg343,152.77,,,299.83,299.81,,,,,,,,,,,,,,,,
Report_232_05_202807.pdf,1970-11-10,Fairchild,F-225,325,Goerz,Aerotar,806091,208.03,227.1,227.19,,,,,,,,,,,,,,,,,,
Report_232_05_202934.pdf,1970-12-03,Fairchild,F-225,217,Goerz,Aerotar,757819,210.06,217.16,217.96,,,,,,,,,,,,,,,,,,
Report_232_05_202960.pdf,1970-11-25,Zeiss,RMK 15/23,2116,Zeiss,Pleogon,9825,153.02,226.0,226.06,294.2,294.14,,,,,,,,,,,,,,,,
Report_232_05_202970.pdf,1970-11-25,Wild Heerbrugg,RC8,360,Wild,Aviogon,Ag116,152.41,,,299.81,299.82,,,,,,,,,,,,,,,,
Report_232_05_202983.pdf,1970-12-02,Fairchild,KC-1A,53-033,Bausch and Lomb,Planigon,XF6794,151.84,238.12,235.16,,,,,,,,,,,,,,,,,,
Report_232_05_203018.pdf,1970-12-08,Park,,101,Wild,Universal Aviogon,UAg457,153.37,223.06,223.11,,,,,,,,,,,,,,,,,,
Report_232_05_203039.pdf,1970-12-11,Airagon,,360,Goerz,Planigon,360,152.16,222.39,222.31,,,,,,,,,,,,,,,,,,
Report_232_05_203121.pdf,1971-02-17,Wild Heerbrugg,RC8,577,Wild,Universal Aviogon,UAg245,152.21,220.0,220.01,299.81,299.8,,,,,,,,,,,,,,,,
Report_232_05_203136.pdf,1971-01-13,Zeiss,RMK 15/23,2136,Zeiss,Pleogon,9853,152.68,225.99,226.0,295.33,295.03,,,,,,,,,,,,,,,,
Report_232_05_203225.pdf,1971-01-28,Park,,102,Wild,Universal Aviogon,UAg458,153.05,222.78,223.08,,,,,,,,,,,,,,,,,,
Report_232_05_203226.pdf,1971-01-12,Wild Heerbrugg,RC8,898,Wild,Universal Aviogon,UAg339,152.74,,,299.81,299.82,,,,,,,,,,,,,,,,
Report_232_05_203303-1.pdf,1971-02-03,Zeiss,RMK 15/23,2127,Zeiss,Pleogon,9844,152.95,225.78,226.04,,,,,,,,,,,,,,,,,,
Report_232_05_203397.pdf,1971-02-08,Wild Heerbrugg,RC5,237,Wild,Aviogon,Ag52,152.14,,,299.82,299.81,,,,,,,,,,,,,,,,
Report_232_05_203403.pdf,1971-02-03,Wild Heerbrugg,RC8,443,Wild,Aviogon,Ag167,152.26,,,299.82,299.8,,,,,,,,,,,,,,,,
Report_232_05_203449.pdf,1971-02-08,Wild Heerbrugg,RC8,1065,Wild,Universal Aviogon,UAg462,152.53,,,299.82,299.82,,,,,,,,,,,,,,,,
Report_232_05_203462.pdf,1971-02-11,Zeiss,RMK A 15/23,21187,Zeiss,Pleogon A,98170,152.54,226.03,226.05,294.16,294.1,,,,,,,,,,,,,,,,
Report_232_05_203484.pdf,1971-02-25,Fairchild,T-11,54-020,Goerz,Planigon,275,152.26,238.24,235.37,,,,,,,,,,,,,,,,,,
Report_232_05_203560-1.pdf,1971-03-05,Park,,100,Wild,Aviogon,Ag209,152.63,223.05,223.01,,,,,,,,,,,,,,,,,,
Report_232_05_203704.pdf,1971-03-26,Zeiss,RMK A 15/23,21164,Zeiss,Pleogon A,98144,152.42,226.01,226.06,,,,,,,,,,,,,,,,,,
Report_232_05_203797-1.pdf,1971-04-07,Park,,104,Wild,Universal Aviogon,UAg460,153.07,223.2,223.06,,,,,,,,,,,,,,,,,,
Report_232_05_203797-2.pdf,1971-04-20,Park,,103,Wild,Universal Aviogon,UAg459,153.31,223.04,223.33,,,,,,,,,,,,,,,,,,
Report_232_05_203939.pdf,1971-04-23,Fairchild,KC-1B,GEH-111,Bausch and Lomb,Planigon,XF6818,152.08,238.04,234.96,,,,,,,,,,,,,,,,,,
Report_232_05_203939.pdf,1971-04-23,Fairchild,KC-1B,GEH-111,Bausch and Lomb,Metrogon,XF6818,152.08,238.04,234.96,,,,,,,,,,,,,,,,,,
Report_232_05_204025-1.pdf,1971-05-05,Wild Heerbrugg,RC8,504,Wild,Aviogon,Ag189,152.38,,,299.8,299.79,,,,,,,,,,,,,,,,
Report_232_05_204366.pdf,1971-06-16,Wild Heerbrugg,RC5,314,Wild,Aviogon,Ag85,152.36,,,299.83,299.82,,,,,,,,,,,,,,,,
Report_232_05_204431.pdf,1971-06-30,Zeiss,RMK A 15/23,111688,Zeiss,Pleogon A2,112653,153.41,225.99,225.99,294.08,294.05,,,,,,,,,,,,,,,,
Report_232_05_204600.pdf,1971-07-20,Zeiss,RMK A 15/23,21129,Zeiss,Pleogon A,98129,152.36,226.01,226.02,,,,,,,,,,,,,,,,,,
Report_232_05_204601.pdf,1971-08-03,Park,,65,Bausch and Lomb,Cartogon,JZ1496,,,,,,,,,,,,,,,,,,,,,
Report_232_05_204607.pdf,1971-07-22,Fairchild,KC-1,54-024,Bausch and Lomb,Planigon,RF83,152.21,237.94,235.02,,,,,,,,,,,,,,,,,,
Report_232_05_204710.pdf,1971-08-05,Fairchild,T-11,54-013,Bausch and Lomb,Planigon,XF6750,154.09,237.85,234.97,,,,,,,,,,,,,,,,,,
Report_232_05_204734.pdf,1971-08-12,Wild Heerbrugg,RC8,582,Wild,Universal Aviogon,UAg238,152.19,,,299.81,299.82,,,,,,,,,,,,,,,,
Report_232_05_204748.pdf,1971-08-12,Aero/View,Type 600,65608,Fairchild,Fricon,307,,222.62,222.3,,,,,,,,,,,,,,,,,,
Report_232_05_205007.pdf,1971-09-27,Zeiss,RMK A 15/23,111709,Zeiss,Pleogon A2,112681,153.22,226.01,226.0,294.08,294.1,,,,,,,,,,,,,,,,
Report_232_05_205117-1.pdf,1971-10-18,Park,,84,Goerz,Aerotar,808290,209.89,222.85,222.85,,,,,,,,,,,,,,,,,,
Report_232_05_205117-2.pdf,1971-10-18,Park,,90,Goerz,Aerotar,774557,210.07,222.78,222.85,,,,,,,,,,,,,,,,,,
Report_232_05_205117-3.pdf,1971-10-18,Park,,91,Goerz,Aerotar,774555,210.46,222.76,222.87,,,,,,,,,,,,,,,,,,
Report_232_05_205178.pdf,1971-11-02,Fairchild,T-11,51-078,Goerz,Planigon,146,151.56,238.24,235.48,328.26,328.21,,,,,,,,,,,,,,,,
Report_232_05_205311-1.pdf,1971-12-03,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.22,219.984,219.988,299.81,299.815,,,,,,,,,,,,,,,,
Report_232_05_205311-2.pdf,1971-12-09,Zeiss,RMK A 15/23,116190,Zeiss,Pleogon A2,116246,153.01,225.99,225.99,294.09,294.1,,,,,,,,,,,,,,,,
Report_232_05_205409.pdf,1971-12-20,Fairchild,T-11,54-364,Goerz,Planigon,242,151.73,237.84,235.3,326.82,326.94,,,,,,,,,,,,,,,,
Report_232_05_205490.pdf,1972-02-02,Fairchild,F-225,216,Goerz,Aerotar,807219,209.98,223.707,223.832,,,,,,,,,,,,,,,,,,
Report_232_05_205544.pdf,1971-12-15,Zeiss,RMK A 15/23,111697,Zeiss,Pleogon A,112663,153.47,226.0,226.01,294.08,294.13,,,,,,,,,,,,,,,,
Report_232_05_205616.pdf,1971-12-21,Fairchild,K-17,AC41-2614,Eastman Kodak,Aerostigmat,EM3778,306.51,,,,,,,,,,,,,,,,,,,,
Report_232_05_205648-1.pdf,1972-01-13,Park,,93,Bausch and Lomb,Metrogon,JF399,303.44,222.71,222.92,,,,,,,,,,,,,,,,,,
Report_232_05_205685.pdf,1972-01-17,Fairchild,T-12,53-122,Bausch and Lomb,Planigon,XF4446,152.267,235.178,235.205,328.892,328.856,,,,,,,,,,,,,,,,
Report_232_05_205685.pdf,1972-01-17,Fairchild,T-12,53-122,Bausch and Lomb,Planigon,XF4446,152.67,235.178,235.205,328.892,328.856,,,,,,,,,,,,,,,,
Report_232_05_205690.pdf,1972-01-24,Zeiss,RMK A 15/23,21249,Zeiss,Pleogon A,98211,152.43,226.004,225.983,295.022,294.986,,,,,,,,,,,,,,,,
Report_232_05_205749.pdf,1972-02-02,Zeiss,RMK A 21/23,115732,Zeiss,Toparon,116223,208.04,226.018,226.002,294.036,294.063,,,,,,,,,,,,,,,,
Report_232_05_205851.pdf,1972-02-08,Fairchild,K-17 (modified),K60C1P,Goerz,Planigon,353,,,,,,,,,,,,,,,,,,,,,
Report_232_05_205887-1.pdf,1972-02-24,Park,,78,Goerz,Aerotar,760818,211.26,222.725,222.842,,,,,,,,,,,,,,,,,,
Report_232_05_205993-1.pdf,1972-03-01,Park,,85,Bausch and Lomb,Cartogon II,JZ1500,152.57,223.53,223.332,,,,,,,,,,,,,,,,,,
Report_232_05_206037-1.pdf,1972-03-06,Aero/View,Type 800,67-01,Goerz,Aerotar,757032,210.24,222.284,222.222,,,,,,,,,,,,,,,,,,
Report_232_05_206037-2.pdf,1972-03-06,Aero/View,Type 800,67-02,Goerz,Aerotar,757633,210.35,222.346,222.376,,,,,,,,,,,,,,,,,,
Report_232_05_206037-3.pdf,1972-03-06,Aero/View,Type 800,63803,Goerz,Aerotar,757623,209.8,222.386,222.3,,,,,,,,,,,,,,,,,,
Report_232_05_206205.pdf,1972-03-29,Zeiss,RMK A 8.5/23,113501,Zeiss,S-Pleogon A,111568,85.5,226.024,226.025,294.129,294.14,,,,,,,,,,,,,,,,
Report_232_05_206307.pdf,1972-04-19,Fairchild,T-12,54-001,Bausch and Lomb,Planigon,XF6762,152.1,237.92,234.974,,,,,,,,,,,,,,,,,,
Report_232_05_206651.pdf,1972-06-23,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.75,,,299.815,299.814,,,,,,,,,,,,,,,,
Report_232_05_206671.pdf,1972-06-26,Wild Heerbrugg,RC5,248,Wild,Aviogon,Ag43,152.47,,,299.844,299.786,,,,,,,,,,,,,,,,
Report_232_05_206673.pdf,1972-06-20,Wild Heerbrugg,RC8,1053,Wild,Universal Aviogon,UAg422,152.57,220.002,220.002,299.816,299.799,,,,,,,,,,,,,,,,
Report_232_05_206697-1.pdf,1972-06-28,Park,,49,Bausch and Lomb,Cartogon II,JZ1484,152.11,223.144,222.974,,,,,,,,,,,,,,,,,,
Report_232_05_206752.pdf,1972-07-05,Airagon,,737830,Goerz,Aerotar,757830,211.23,222.372,222.56,,,,,,,,,,,,,,,,,,
Report_232_05_206862-1.pdf,1972-07-21,Park,,70,Goerz,Aerotar,793712,211.97,222.399,222.747,,,,,,,,,,,,,,,,,,
